rating,title,price,pic,detail,spec,brand
0,Shiseido Pureness Refreshing Cleansing Water Oil-free Alcohol-free 150ml (1ขวดหัวปั๊ม + 1ขวดRefill),1170,http://srv-live-03.lazada.co.th/p/shiseido-pureness-refreshing-cleansing-water-oil-free-alcohol-free-150ml-1khwdhawpam-1khwdrefill-5307-556558-1-product.jpg,"ShiseidoPurenessRefreshingCleansingWaterOil-freeAlcohol-free150ml(1ขวดหัวปั๊ม+1ขวดRefill) คุณสมบัติ คลีนเซอร์ชนิดน้ำแบบเช็ดออกที่อ่อนโยนต่อผิวสามารถขจัดเมคอัพ,คราบกันแดดและสิ่งสกปรกได้อย่างหมดจดทั่วถึงรู้สึกได้ถึงผิวสะอาดสดชื่นพร้อมมอบความชุ่มชื้นสบายผิว ",Gender: Unisex Model: Pureness Size(cm): 4 x 4 x 20 Productwarranty: No Warranty Provided Weight(kg): 0.4 Productioncountry: Japan ,SHISEIDO
0,Shiseido White Lucent Brightening Spot-Control Foundation SPF25 PA++ 10g - สีOcher10,1890,http://srv-live-01.lazada.co.th/p/shiseido-white-lucent-brightening-spot-control-foundation-spf25-pa-10g-siiocher10-5307-986558-1-product.jpg,ShiseidoWhiteLucentBrighteningSpot-ControlFoundationSPF25PA++10g-สีOcher10 คุณสมบัติ แป้งผสมรองพื้นสูตรไวท์เทนนิ่งที่ช่วยปกป้องและลดเลือนจุดด่างดำให้สีผิวดูเป็นธรรมชาติโดยไม่จำเป็นต้องทารองพื้นหลายชั้นพร้อมช่วยปกป้องผิวจากรังสียูวีที่เป็นอันตรายต่อผิวช่วยมอบความชุ่มชื้นให้ผิวหน้าแลดูมีชีวิตชีวา -สูตรผสมm–Tranexamicacidส่วนผสมไวท์เทนนิ่งอันทรงประสิทธิภาพที่ช่วยปกป้องและลดเลือนจุดด่างดำพร้อมช่วยปกป้องผิวจากรังสียูวีที่เป็นอันตรายต่อผิวช่วยให้สีผิวดูเนียนเรียบจุดด่างดำดูลดเลือนมอบผิวดูกระจ่างใสเพียงใช้แค่ครั้งเดียว -สูตรLuminizingMagicPowderทำหน้าที่ควบคุมแสงโดยรอบเพื่อให้จุดด่างดำดูลดเลือนให้สี-ผิวดูเป็นธรรมชาติโดยไม่จำเป็นต้องทารองพื้นหลายชั้น -RadianceOptimizingPowderมอบผิวสดใสและดูมีชีวิตชีวา -Hydro-SynergyComplexมอบความชุ่มชื้นให้ผิวหน้า ,Gender: Female Model: White Lucent Size(cm): 12 x 5 x 2 Productwarranty: No Warranty Provided Weight(kg): 0.2 Productioncountry: Japan SkinType: ปกติ ,SHISEIDO
0,SHISEIDO  MAQuillAGE Dramatic Powdery UV SPF25 PA++  ( Refill + ตลับ ) - สี Ochre20,1560,http://srv-live-02.lazada.co.th/p/shiseido-maquillage-dramatic-powdery-uv-spf25-pa-refill-tlab-sii-ochre20-4786-275068-1-product.jpg,SHISEIDOMAQuillAGEDramaticPowderyUVSPF25PA++(Refill+ตลับ)-สีOchre20 คุณสมบัติ -แป้งผสมรองพื้นเนื้อมูสอัดแข็งที่ช่วยควบคุมความมันนาน10ชั่วโมง -พร้อมให้ความชุ่มชื้น -ปรับโทนสีผิวให้ดูเรียบเนียนสม่ำเสมอ -ช่วยอำพรางรูขุมขน -ให้ความเนียนบางเป็นพิเศษ -เคลือบผิวให้ดูเนียนสวยอย่างเป็นธรรมชาติ ,Gender: Female Model: MAQuillAGE Dramatic Size(cm): 12 x 6 x 2 Weight(kg): 0.2 Productioncountry: Japan SkinType: ปกติ ,SHISEIDO
0,Shiseido Pureness Oil Control Blotting Paper 300 Sheets,2111,http://srv-live-03.lazada.co.th/p/shiseido-pureness-oil-control-blotting-paper-300-sheets-5043-378309-1-product.jpg,"ShiseidoPurenessOilControlBlottingPaper300Sheets Specification Theseoil-absorbing,powder-coatedsheetseliminateexcesssebumandshine,effectivesolutionsforimperfectionsandshine.Asaresult,makeupstaysfresherandlastslonger.Leavesskinfeelingrefreshedandmatte.Itcontainsinaportableplasticpouchforquicktouch-upsanytime,anyplace. ",Carelabel: Female Gender: 8 x 8 x 4 Size(cm): No Warranty provided Productwarranty: 0.375 Weight(kg): INTERNATIONALLY SHIPPED PromotionTexts: 0.0 ,SHISEIDO
0,Shiseido Vital-Perfection White Revitalizing Softener Enriched 150ml,3255,http://srv-live-02.lazada.co.th/p/shiseido-vital-perfection-white-revitalizing-softener-enriched-150ml-5043-550409-1-product.jpg,"ShiseidoVital-PerfectionWhiteRevitalizingSoftenerEnriched150ml Specification Howtouse: Ingredients: ShiseidoVital-PerfectionWhiteRevitalizingSoftenerEnrichedhasthefollowingfeatures: Ahydratinglotionthatactivatesnaturalskinfunctionstoimprovevarioussignsofvisibleaging.Containseffectiveingredientsthatpromoteskin'srenewal*,whichslowswithage.Enhancessoftnessandclarityasitplumpsskinwithlastingmoisture.TherevolutionaryingredientcomplexShiseidoVP８makesVital-Perfectionanall-encompassingsolutionforsignsofaging.Freshanddewytexture. *invitrotests*DERMATOLOGIST-TESTED. Aftercleansing,saturateacottonpadwithsoftenerandwipeitgentlyovertheface. Water(Aqua),Glycerin,DipropyleneGlycol,Alcohol,Maltitol,ButyleneGlycol ",Carelabel: Female Gender: 8 x 8 x 4 Size(cm): No Warranty provided Productwarranty: 0.2 Weight(kg): INTERNATIONALLY SHIPPED PromotionTexts: 0.0 ,SHISEIDO
0,Shiseido Vital-Perfection White Revitalizing Emulsion Enriched 100ml,3607,http://srv-live-03.lazada.co.th/p/shiseido-vital-perfection-white-revitalizing-emulsion-enriched-100ml-5043-270409-1-product.jpg,"ShiseidoVital-PerfectionWhiteRevitalizingEmulsionEnriched100ml Specification Howtouse: Ingredients: ShiseidoVital-PerfectionWhiteRevitalizingEmulsionEnrichedhasthefollowingfeatures: Amoisturizingemulsionthatactivatesfunctionsintheskintoimprovevarioussignsofaging.Revitalizesskinthathasbecomethinandtoughenedwithage,andincreasesitselasticity.Providesrichlong-lastingmoisture,fordeeplyresilientskinthatissmoothtothetouch.Freshanddewytexture.TherevolutionaryingredientcomplexShiseidoVP８makesVital-Perfectionanall-encompassingsolutionforsignsofaging. *DERMATOLOGIST-TESTED. Applyevenlyoncleansedandtonedskin. Aqua(Water),DipropyleneGlycol,Glycerin,Dimethicone,DiphenylsiloxyPhenylTrimethicone,Petrolatum ",Carelabel: Female Gender: 8 x 8 x 4 Size(cm): No Warranty provided Productwarranty: 0.15 Weight(kg): INTERNATIONALLY SHIPPED PromotionTexts: 0.0 ,SHISEIDO
0,Shiseido Anessa Whitening UV Protector 60ml 2-Piece Set,2991,http://srv-live-03.lazada.co.th/p/shiseido-anessa-whitening-uv-protector-60ml-2-piece-set-5043-970409-1-product.jpg,"ShiseidoAnessaWhiteningUVProtector60ml2-PieceSet Specification Howtouse: Ingredients: ShiseidoAnessaWhiteningUVProtectorA+SPF50+/PA++++isinfusedwithwhiteningessencesofTranexamicAcidand3-O-EethylAscorbicAcidtotargetandpreventdarkspotsatthesourceandavoiddarkpigmentaccumulation,whileprotectingtheskinfromUVlights.HyaluronicAcid,essencesofTurmericandOliveLeafsofferhydrating,firmingandbrighteningeffects.ShiseidoAnessaWhiteningUVProtectorA+SPF50+/PA++++hasamildandsmooththatglidesonskineasilywithoutagreasyfeeling.Itdoesnotmakeyourskinfeelwrappedbyafilmbutgiveasilkylustrousglowinstead.Suitableforfaceandbodyskin.Passedskinallergytested. Applyanadequateamountontheskin.Noshakingrequired. Water(Aqua),Cyclomethicone,ZincOxide,Alcohol,EthylhexylMethoxycinnamate,ButyleneGlycol ",Carelabel: Female Gender: 8 x 8 x 4 Size(cm): No Warranty provided Productwarranty: 0.22 Weight(kg): INTERNATIONALLY SHIPPED PromotionTexts: 0.0 ,SHISEIDO
0,Shiseido Bio-Performance Super Corrective Eye Cream 15ml,2375,http://srv-live-02.lazada.co.th/p/shiseido-bio-performance-super-corrective-eye-cream-15ml-5043-780409-1-product.jpg,"ShiseidoBio-PerformanceSuperCorrectiveEyeCream15ml Specification Howtouse: Ingredients: ShishedoBio-PerformanceSuperCorrectiveEyeCreamisatime-fightingeyecreamthatcounteractstiredlookwhichappearswithagearoundtheeyes.Youthfulvitalityisrestored,aseyecontourslooklifted,wrinklesarevisiblyreducedanddarkcirclesbecomeminimized.ShishedoBio-PerformanceSuperCorrectiveEyeCreamisformulatedwithBio-DefiningComplextoincreasetheproductionofhyaluronicacid,akeyingredienttomaintainingfirmeyecontours. Applyinthemorningandeveningasthelaststepofskincareroutine. Water(Aqua),PentaerythritylTetraethylhexanoate,HydrogenatedPolydecene,Dimethicone,ButyleneGlycol,Glycerin ",Carelabel: Female Gender: 8 x 8 x 4 Size(cm): No Warranty provided Productwarranty: 0.1 Weight(kg): INTERNATIONALLY SHIPPED PromotionTexts: 0.0 ,SHISEIDO
0,Shiseido Anessa Perfect UV Sunscreen 60ml 2-Piece Set,2727,http://srv-live-01.lazada.co.th/p/shiseido-anessa-perfect-uv-sunscreen-60ml-2-piece-set-5043-590409-1-product.jpg,"ShiseidoAnessaPerfectUVSunscreen60ml2-PieceSet Specification Howtouse: ShiseidoAnessaPerfectUVSunscreenSPF50+PA++++providessuperlonglastingsunscreeningprotestion.Itisidealforbeach,watersportsandthegreatoutdoorsItisasmooth,transparentveilthatblocksharmfulUVAandUVBraystoprotectskinfromsundamagewhileresistingwater,perspirationandsebumforalonglastingeffect. SunprotectionindexSPF50+PA++++WaterproofandsweatproofprotectionforactiveoutdooractivitiesLeavesanon-greasy,smoothfeelingHightranslucencyCanbeappliedtotheface,neckandbody Shakewellbeforeuse.Applyliberallytoallexposedareas.Applygenerouslyandevenlytoallareas15minutesbeforesunexposure.Reapplyoccasionallyandafterprolongedswimming,excessiveperspirationortoweling. ",Carelabel: Female Gender: 8 x 8 x 4 Size(cm): No Warranty provided Productwarranty: 0.22 Weight(kg): INTERNATIONALLY SHIPPED PromotionTexts: 0.0 ,SHISEIDO
0,Shiseido Lip Gloss 6g RD396 2 PCS,2287,http://srv-live-01.lazada.co.th/p/shiseido-lip-gloss-6g-rd396-2-pcs-5043-790409-1-product.jpg,"ShiseidoLipGloss6gRD3962PCS Specification ShiseidoMAQuillAGEEssenceGlamorousRougeisaliquidrougethatretainsthecolor,shineandshapeofyourlips. ShiseidoMAQuillAGEEssenceGlamorousRougedevelopedwithmakeupartistsandbasedontheresultsofastudyontheskintoneandalipcolorofJapanesewomen.ThebrandnewBounceHoldCoatingSiliconformsaplumpingandglossingveilthatcoversroughandunevenpatches!BeautifullipscreatedwithadoublecoatofadherentLiquidRougeandLight-collectingGloss. ",Carelabel: Female Gender: 8 x 8 x 4 Size(cm): No Warranty provided Productwarranty: 0.1 Weight(kg): INTERNATIONALLY SHIPPED PromotionTexts: 0.0 ,SHISEIDO
0,Shiseido Anessa Perfect Essence Sunscreen 60g 2-Piece Set,2991,http://srv-live-01.lazada.co.th/p/shiseido-anessa-perfect-essence-sunscreen-60g-2-piece-set-5043-301409-1-product.jpg,"ShiseidoAnessaPerfectEssenceSunscreen60g2-PieceSet Specification Howtouse: Ingredients: ShiseidoAnessaPerfectEssenceSunscreenA+NSPF50+/PA++++isinfusedwithmoisturizingessencesofRosaDamascenaFlower,RosaCentifoliaFlower,HyaluronicAcid(SodiumHyaluronate&Glycerin)and3-O-EethylAscorbicAcid(antioxidant)togiveexcellentskinhydratingandsmoothingeffects.ItblocksallUVAsandUVBtoprotectskinfromsunburn,ageinganddarkpigments.ShiseidoAnessaPerfectEssenceSunscreenA+NSPF50+/PA++++featuresaserum-likeyetlighttexturewhichdoesnotcauseburdenontheskinandabsorbsquickly.Suitableforfaceandbodyskin.Passedskinallergytested. Applyanadequateamountontheskin.Noshakingrequired. Water(Aqua),Alcohol,ZincOxide,EthylhexylMethoxycinnamate,PEG-8,ButyleneGlycol ",Carelabel: Female Gender: 8 x 8 x 4 Size(cm): No Warranty provided Productwarranty: 0.22 Weight(kg): INTERNATIONALLY SHIPPED PromotionTexts: 0.0 ,SHISEIDO
0,Shiseido Benefiance Wrinkle Resist 24 Night Cream 50ml,2727,http://srv-live-03.lazada.co.th/p/shiseido-benefiance-wrinkle-resist-24-night-cream-50ml-5043-211409-1-product.jpg,"ShiseidoBenefianceWrinkleResist24NightCream50ml Specification Howtouse: Ingredients: Caution:Alwaysdoaquickskintestwhenusingnewproducts ShiseidoBenefianceWrinkleResist24NightCreamisanage-defyingnighttimemoisturizerthatintensivelytargetslinesandwrinklesbeforetheybecomemoreserious.Itoffersvisiblereductionintheappearanceofwrinkles,andhelpspromotesilkysmoothskinwhileencouragingrecoverybymorning. Applyevenlyonfaceatnightaftercleansingandsoftening. Aqua,CetylEthylhexanoate,Glycerin,ButyleneGlycol,CetearylAlcohol,Caprylic/CapricTriglyceride Insomeextremecases,productsmaycauseallergicreactionstoacutelysensitiveskintypes.Tobeabsolutelysure,youmaywanttotestforproductsensitivity.Simplyapplyasmallamountofthisproductonyourwristandleave5-10minutes.Donotuseproductifirritationorrednessdevelops. ",Carelabel: Female Gender: 8 x 8 x 4 Size(cm): No Warranty provided Productwarranty: 0.39 Weight(kg): INTERNATIONALLY SHIPPED PromotionTexts: 0.0 ,SHISEIDO
0,Shiseido MAQuillAGE Essence Glamorous Rouge 6g RS599 Set of 2,2287,http://srv-live-02.lazada.co.th/p/shiseido-maquillage-essence-glamorous-rouge-6g-rs599-set-of-2-1011-411409-1-product.jpg,"ShiseidoMAQuillAGEEssenceGlamorousRouge6gRS599Setof2 Specification ShiseidoMAQuillAGEEssenceGlamorousRougeisaliquidrougethatretainsthecolor,shineandshapeofyourlips. ShiseidoMAQuillAGEEssenceGlamorousRougedevelopedwithmakeupartistsandbasedontheresultsofastudyontheskintoneandalipcolorofJapanesewomen.ThebrandnewBounceHoldCoatingSiliconformsaplumpingandglossingveilthatcoversroughandunevenpatches!BeautifullipscreatedwithadoublecoatofadherentLiquidRougeandLight-collectingGloss. ",Carelabel: Female Gender: 8 x 8 x 4 Size(cm): No Warranty provided Productwarranty: 0.1 Weight(kg): INTERNATIONALLY SHIPPED PromotionTexts: 0.0 ,SHISEIDO
0,Shiseido Vital-Perfection White Revitalizing Softener 150ml,3255,http://srv-live-01.lazada.co.th/p/shiseido-vital-perfection-white-revitalizing-softener-150ml-5043-351409-1-product.jpg,"ShiseidoVital-PerfectionWhiteRevitalizingSoftener150ml Specification ShiseidoVital-PerfectionWhiteRevitalizingSoftenerhasthefollowingfeatures: Ahydratinglotionthatactivatesnaturalskinfunctionstoimprovevarioussignsofvisibleaging.Containseffectiveingredientsthatpromoteskin'srenewal*,whichslowswithage.Enhancessoftnessandclarityasitplumpsskinwithlastingmoisture.TherevolutionaryingredientcomplexShiseidoVP8makesVital-Perfectionanall-encompassingsolutionforsignsofaging.Freshanddewytexture. *invitrotests*DERMATOLOGIST-TESTED. ",Carelabel: Female Gender: 8 x 8 x 4 Size(cm): No Warranty provided Productwarranty: 0.2 Weight(kg): INTERNATIONALLY SHIPPED PromotionTexts: 0.0 ,SHISEIDO
0,Shiseido 2-Piece Set Anessa Perfect Gel Sunscreen 60g,2991,http://srv-live-03.lazada.co.th/p/shiseido-2-piece-set-anessa-perfect-gel-sunscreen-60g-5043-471409-1-product.jpg,Shiseido2-PieceSetAnessaPerfectGelSunscreen60g Specification ThisisalightweightsunscreengelwithSPF50protectionandsupermicoUVcutpowders.Itcontainsm-TranexamicAcidforthepreventionoftheproblemofhyper-pigmentationandwithpearlingpowerperformance. ,Carelabel: Female Gender: 8 x 8 x 4 Size(cm): No Warranty provided Productwarranty: 0.22 Weight(kg): INTERNATIONALLY SHIPPED PromotionTexts: 0.0 ,SHISEIDO
0,Shiseido BE790 2-Piece Set MAQuillAGE Essence Glamorous Rouge 6g,2287,http://srv-live-01.lazada.co.th/p/shiseido-be790-2-piece-set-maquillage-essence-glamorous-rouge-6g-5043-581409-1-product.jpg,"ShiseidoBE7902-PieceSetMAQuillAGEEssenceGlamorousRouge6g Specification ShiseidoMAQuillAGEEssenceGlamorousRougeisaliquidrougethatretainsthecolor,shineandshapeofyourlips.ShiseidoMAQuillAGEEssenceGlamorousRougedevelopedwithmakeupartistsandbasedontheresultsofastudyontheskintoneandalipcolorofJapanesewomen.ThebrandnewBounceHoldCoatingSiliconformsaplumpingandglossingveilthatcoversroughandunevenpatches!BeautifullipscreatedwithadoublecoatofadherentLiquidRougeandLight-collectingGloss. ",Carelabel: Female Gender: 8 x 8 x 4 Size(cm): No Warranty provided Productwarranty: 0.1 Weight(kg): INTERNATIONALLY SHIPPED PromotionTexts: 0.0 ,SHISEIDO
0,Shiseido Benefiance Extra Creamy Cleansing Foam 125ml,1935,http://srv-live-02.lazada.co.th/p/shiseido-benefiance-extra-creamy-cleansing-foam-125ml-5043-142409-1-product.jpg,"ShiseidoBenefianceExtraCreamyCleansingFoam125ml Specification Howtouse: ShiseidoBenefianceExtraCreamyCleansingFoamisarichfoamingcleanserthatgentlyremovesimpuritiesandexcesssurfacecellswhichmaycontributetosignsofaging,withoutstrippingtheskinofitsessentialmoisture.Foamsinstantlyintoadelicate,creamylather,tomaketheskinfeelmoistandsmooth. Suitableforallskintypes.Formulatedwithgranulescontaininghumectant,whichleavesskinfreshandmoist.Formulatedwitharelaxingfragrancetoinspirefeelingofcomfortandcalm. ",Carelabel: Female Gender: 8 x 8 x 4 Size(cm): No Warranty provided Productwarranty: 0.15 Weight(kg): INTERNATIONALLY SHIPPED PromotionTexts: 0.0 ,SHISEIDO
0,Shiseido RD791 2-Piece Set MAQuillAGE Essence Glamorous Rouge 6g,2287,http://srv-live-03.lazada.co.th/p/shiseido-rd791-2-piece-set-maquillage-essence-glamorous-rouge-6g-5043-342409-1-product.jpg,"ShiseidoRD7912-PieceSetMAQuillAGEEssenceGlamorousRouge6g Specification ShiseidoMAQuillAGEEssenceGlamorousRougeisaliquidrougethatretainsthecolor,shineandshapeofyourlips.ShiseidoMAQuillAGEEssenceGlamorousRougedevelopedwithmakeupartistsandbasedontheresultsofastudyontheskintoneandalipcolorofJapanesewomen.ThebrandnewBounceHoldCoatingSiliconformsaplumpingandglossingveilthatcoversroughandunevenpatches!BeautifullipscreatedwithadoublecoatofadherentLiquidRougeandLight-collectingGloss. ",Carelabel: Female Gender: 8 x 8 x 4 Size(cm): No Warranty provided Productwarranty: 0.1 Weight(kg): INTERNATIONALLY SHIPPED PromotionTexts: 0.0 ,SHISEIDO
0,SENSCIENCE C.P.R. Cuticle and Porosity Reconstructive Treatment ทรีทเม้นท์อบไอน้ำบำรุงสูตรเข้มข้น,420,http://srv-live-02.lazada.co.th/p/senscience-c-p-r-cuticle-and-porosity-reconstructive-treatment-thriithemnth-bai-nambamrungsuutrekhmkhn-2568-193749-1-product.jpg,SENSCIENCEC.P.R.CuticleandPorosityReconstructiveTreatmentทรีทเม้นท์อบไอน้ำบำรุงสูตรเข้มข้น คุณสมบัติ วิธีใช้ SENSCIENCEC.P.R.ทรีทเม้นท์อบไอน้ำบำรุงสูตรเข้มข้นดูแลเส้นผมที่แห้งเสียและแตกปลายเคลือบปกป้องคืนความชุ่มชื้นเงางามและยืดหยุ่นให้กับเส้นผมใน1กล่องประกอบด้วยซี.พี.อาร์.สเตปวันและซี.พี.อาร์สเตปทู หลังจากสระผมเช็ดผมให้แห้งหมาดๆชโลมซี.พี.อาร์.สเตปวันลงบนเส้นผมลูปไล้ให้ทั่วโดยเน้นบริเวณผมที่แห้งเสียจากนั้นสวมหมวกเข้าเครื่องอบผม5นาทีโดยไม่ต้องล้างออกตามด้วยชโลมซี.พี.อาร์.สเตปทูด้วยวิธีการเดียวกันแปรงผมและเข้าเครื่องอบผมอีก10นาทีแล้วล้างออกด้วยน้ำสะอาด ,Gender: Unisex Model: C.P.R. Cuticle and Porosity Reconstructive Treatment Size(cm): 4 x 6.5 x 13.5 Productwarranty: No Warranty Provided Weight(kg): 0.05 ,SHISEIDO
0,SENSCIENCE Moisturizing Mist Leave-In Conditioner 200ml,385,http://srv-live-02.lazada.co.th/p/senscience-moisturizing-mist-leave-in-conditioner-200ml-7821-125559-1-product.jpg,SENSCIENCEMoisturizingMistLeave-InConditioner200ml คุณสมบัติ วิธีใช้ เซนเชี่ยนส์มอยเจอไรซิ่งมิสลิฟ-อินคอนดิชั่นเนอร์โลชั่นบำรุงเส้นผมชนิดไม่ต้องล้างออกมีส่วนผสมของมอยเจอร์ไรซิ่งที่ช่วยเคลือบเส้นผมให้มีความชุ่มชื้นไม่แห้งเสียช่วยปกป้องเส้นผมจากแสงแดดและความร้อนจากการเป่าไดร์ หลังจากสระผมหมาดๆฉีดผลิตภัณฑ์ลงบนผมให้ทั่วศรีษะไดร์หรือจัดแต่งทรงตามต้องการ ,Gender: Unisex Model: Moisturizing Mist Leave-In Size(cm): 3.5 x 5 x 19.5 Productwarranty: No Warranty Provided Weight(kg): 0.200 ,SHISEIDO
0,Shiseido Foundation Brush 131,750,http://srv-live-01.lazada.co.th/p/shiseido-foundation-brush-131-9243-447069-1-product.jpg,"ShiseidoFoundationBrush131 คุณสมบัติ แปรงรองพื้นที่ได้รับการโหวตยอดนิยมช่วยให้รองพื้นเนียนแนบสนิทกับผิวให้ผลลัพธ์การปกปิดที่ได้ประสิทธิภาพแต่ดูเป็นธรรมชาติได้อย่างง่ายดายเกลี่ยง่ายกระจายตัวดูบางเบาเหมาะกับรองพื้นทุกชนิด,แปรงรองพื้นหัวอัดแน่นได้รับการโหวตจากเวปยอดนิยมของญี่ปุ่น(Cosme.net)ว่าเป็นแปรงรองพื้นที่ใช้ดีเยี่ยมคุณภาพดีด้วยการออกแบบที่ได้มุมองศารับกับใบหน้าทำให้การเกลี่ยรองพื้นกระจายตัวดูบางเบาง่ายและรวดเร็วดูเป็นธรรมชาติและไม่หนาเกินไปแปรงรองพื้นหัวตัดด้ามสั้นขนแน่นลักษณะคล้ายSigmaF80มีความยาว11ซ.ม.พกพาง่ายใช้ลงรองพื้นได้ดีมากแต่ก็สามารถใช้ได้กับผลิตภัณฑ์แบบอัดแข็งเช่นแป้งบรัชออนได้ด้วยด้านมุมขอบของแปรงซอกซอนไปตามซอกจมูกมุมปากได้ดี ",Model: Shiseido Foundation Brush 131 Size(cm): 6 x 17 x 1 Weight(kg): 0.2 ,SHISEIDO
0,Shiseido Baby Powder Pressed Medicate 50 g.,350,http://srv-live-01.lazada.co.th/p/shiseido-baby-powder-pressed-medicate-50-g-3777-462269-1-product.jpg,ShiseidoBabyPowderPressedMedicate50g. คุณสมบัติ แป้งเด็กอัดแข็งสูตรเนียนใสบริสุทธิ์แป้งอัดแข็งเนื้อสีขาวเนียนละเอียดและโปร่งบางมอบความเนียนสวยใสอย่างเป็นธรรมชาติเบาสบายขนาดพกพาสะดวกสะดวกสูตรอ่อนโยนไม่ระคายเคืองต่อผิวแม้ผิวบอบบางแพ้ง่ายแต่กลับให้ความรู้สึกเบาสบายเนียนนุ่มอย่างเป็นธรรมชาติหรือจะใช้ทาระหว่างวันเพื่อให้ผิวเนียนใสไม่มันไม่ก่อให้เกิดการอุดตันหรือทำให้เกิดสิว ,เสร็จสิ้น: ธรรมชาติ สูตร: แป้ง Gender: Unisex Model: baby powder pressed medicate Size(cm): 7.5 x 7.5 x 2.5 Productwarranty: No Warranty Provided Weight(kg): 0.05 ProductSize: ขนาดปกติ SkinType: อ่อนโยน หน่วย: 0.05 ProductVolume(ml): 50.0 ,SHISEIDO
0,SHISEIDO  White lucent Brightening Balancing Softener Enriched W 75 ml,550,http://srv-live-02.lazada.co.th/p/shiseido-white-lucent-brightening-balancing-softener-enriched-w-75-ml-1671-753369-1-product.jpg,SHISEIDOWhitelucentBrighteningBalancingSoftenerEnrichedW75ml คุณสมบัติ วิธีใช้ สำหรับผิวธรรมดาถึงผิวแห้งเนื้อฉ่ำชุ่มอุดมความชุ่มชื้นไวท์เทนนิ่งโลชั่นที่ช่วยคืนความนุ่มนวลให้ผิวพรรณเสื่อมสภาพเพื่อลดการสะสมตัวของเมลานินพร้อมคงความเนียนเรียบสม่ำเสมอให้ผิวพรรณเปล่งปลั่งจรัสประกาย ใช้ในตอนเช้าและตอนกลางคืนหลังจากขั้นตอนการทำความสะอาดผิวหยดโลชั่นใส่สำลีจนนุ่มและเช็ดเบาๆให้ทั่วใบหน้า ,Gender: Unisex Model: White lucent Size(cm): 4 x 4 x 14 Weight(kg): 0.5 ,SHISEIDO
0,SHISEIDO Powder Puff No.123,650,http://srv-live-01.lazada.co.th/p/shiseido-powder-puff-no-123-0125-371079-1-product.jpg,ShiseidoPowderPuffNo.123 พัฟนุ่มๆไม่กินแป้งเกลี่ยได้อย่างเป็นธรรมชาติโมเมพาเพลินแนะนำพัฟสุดฮิตที่โมเมพาเพลินใช้ทาแป้งฝุ่นเป็นพัฟแป้งฝุ่นอันโตเนื้อเนียนละเอียดที่เอาไว้กดซับแป้งฝุ่นหลังจากลงเบสหรือรองพื้นลิควิดลงแป้งฝุ่นไม่เป็นคราบเส้นผ่าศูนย์กลาง9ซม.ขนนุ่มไม่ก่อให้เกิดการระคายเคืองด้านหลังมีที่สอดมือสะดวกต่อการใช้งาน ,สูตร: แป้ง Gender: Unisex Model: Powder Puff No.123 Size(cm): 9 x 1 x 1 Productwarranty: No warranty provided Weight(kg): 0.001 ProductVolume(ml): 0.0 ,SHISEIDO
0,Shiseido Anessa Perfect Essence UV Spray SPF50+PA++++ 70g.,900,http://srv-live-02.lazada.co.th/p/shiseido-anessa-perfect-essence-uv-spray-spf50-pa-70g-2476-671079-1-product.jpg,ShiseidoAnessaPerfectEssenceUVSpraySPF50+PA++++70g. คุณสมบัติ วิธีใช้ ผลิตภัณฑ์กันแดดรูปแบบสเปรย์ปรับสูตรใหม่ดีกว่าเดิมเหมาะกับสำหรับผิวมันและผิวแพ้ง่ายสูตรกันน้ำด้วยเนื้อสัมผัสLotionบางเบาซึมซาบไวไม่เหนียวไม่ทิ้งคราบไม่วอกและไม่เพิ่มความมันเงาไว้บนผิวหน้าช่วยปกป้องผิวจากรังสีUVAและUVBสาเหตุของความหมองคล้ำจุดด่างดำริ้วรอยต่างๆและความหยาบกร้านแต่คงไว้ซึ่งความชุ่มชื่นปกป้องให้ผิวขาวกระจ่างใสอยู่กับเราไปอีกนาน ใช้เป็นประจำทุกเช้าหรือก่อนออกแดดสำหรับกิจกรรมกลางแจ้งหรือทางน้ำควรทำซ้ำทุก1-2ชม. ,Gender: Unisex Size(cm): 3 x 3 x 10 Weight(kg): 0.070 SkinType: อ่อนโยน ,SHISEIDO
0,Shiseido senscience silk moist เซ็ตแชมพูและครีมนวดผมสำหรับผมเส้นใหญ่ หยักศก เส้นหนา (300 ml. x 2 ขวด),840,http://srv-live-03.lazada.co.th/p/shiseido-senscience-silk-moist-echtaechmphuuaelakhriimnwdphmsamhrabphmesnaihy-hyaksk-esnhnaa-300-ml-x-2-khwd-2116-854079-1-product.jpg,Shiseidosensciencesilkmoistเซ็ตแชมพูและครีมนวดผมสำหรับผมเส้นใหญ่หยักศกเส้นหนา(300ml.x2ขวด) คุณสมบัติ แชมพูและครีมนวดผมสำหรับผมเส้นใหญ่หยักศกเส้นหนาชี้ฟู เป็นแชมพูที่สระบำรุงได้ทุกวันคู่กับครีมนวดสำหรับสาวที่ผมเส้นใหญ่มากๆหยักศกมีความแข็งกระด้างแห้งและแตกปลายสระแล้วผมจะนุ่มขึ้นน่าสัมผัสมีน้ำหนักและลดการชี้ฟู ,Gender: Unisex Model: shampoo/conditioner Size(cm): 5 x 4 x 20 Weight(kg): 0.6 ,SHISEIDO
